"client_account_id","date","event_name","manager_id","manager_nickname"
1924,"2022-04-19",first_touch,1.0,Justin Beiber
1925,"2022-05-07",first_touch,2.0,Kylie Jenner
1926,"2021-10-01",first_touch,2.0,Kylie Jenner
1927,"2021-10-03",first_touch,2.0,Kylie Jenner
1928,"2021-06-29",first_touch,3.0,Joe Biden
1929,"2021-10-20",first_touch,2.0,Kylie Jenner
1930,"2021-09-12",first_touch,3.0,Joe Biden
1931,"2022-04-18",first_touch,2.0,Kylie Jenner
1932,"2022-04-09",first_touch,3.0,Joe Biden
1933,"2021-11-14",first_touch,3.0,Joe Biden
1934,"2022-01-22",first_touch,1.0,Justin Beiber
1935,"2021-11-14",first_touch,2.0,Kylie Jenner
1936,"2021-07-16",first_touch,3.0,Joe Biden
1937,"2022-03-15",first_touch,3.0,Joe Biden
1938,"2021-10-14",first_touch,2.0,Kylie Jenner
1939,"2022-02-16",first_touch,3.0,Joe Biden
1940,"2022-03-18",first_touch,1.0,Justin Beiber
1941,"2022-04-05",first_touch,1.0,Justin Beiber
1942,"2022-02-15",first_touch,1.0,Justin Beiber
1943,"2021-11-05",first_touch,2.0,Kylie Jenner
1944,"2022-04-14",first_touch,3.0,Joe Biden
1945,"2022-03-07",first_touch,1.0,Justin Beiber
1946,"2021-09-21",first_touch,2.0,Kylie Jenner
1947,"2021-09-11",first_touch,3.0,Joe Biden
1948,"2021-12-20",first_touch,2.0,Kylie Jenner
1949,"2022-02-26",first_touch,2.0,Kylie Jenner
1950,"2022-02-17",first_touch,1.0,Justin Beiber
1951,"2022-05-08",first_touch,3.0,Joe Biden
1952,"2021-08-09",first_touch,3.0,Joe Biden
1953,"2021-10-19",first_touch,2.0,Kylie Jenner
1954,"2022-06-01",first_touch,2.0,Kylie Jenner
1955,"2022-05-04",first_touch,3.0,Joe Biden
1956,"2021-09-05",first_touch,3.0,Joe Biden
1957,"2022-03-22",first_touch,3.0,Joe Biden
1958,"2021-12-27",first_touch,3.0,Joe Biden
1959,"2022-01-13",first_touch,1.0,Justin Beiber
1960,"2022-02-26",first_touch,1.0,Justin Beiber
1961,"2021-08-29",first_touch,3.0,Joe Biden
1962,"2022-01-22",first_touch,2.0,Kylie Jenner
1963,"2022-03-17",first_touch,2.0,Kylie Jenner
1964,"2021-08-03",first_touch,3.0,Joe Biden
1965,"2021-06-02",first_touch,3.0,Joe Biden
1965,"2022-04-03",deal,2.0,Kylie Jenner
1966,"2022-02-07",first_touch,1.0,Justin Beiber
1967,"2021-11-04",first_touch,3.0,Joe Biden
1968,"2022-03-06",first_touch,1.0,Justin Beiber
1969,"2021-06-03",first_touch,3.0,Joe Biden
1970,"2022-05-29",first_touch,3.0,Joe Biden
1971,"2021-10-08",first_touch,2.0,Kylie Jenner
1972,"2022-04-15",first_touch,2.0,Kylie Jenner
1973,"2022-05-24",first_touch,3.0,Joe Biden
1974,"2022-02-25",first_touch,3.0,Joe Biden
1975,"2021-11-03",first_touch,3.0,Joe Biden
1976,"2021-10-26",first_touch,2.0,Kylie Jenner
1977,"2022-04-29",first_touch,1.0,Justin Beiber
1978,"2022-03-28",first_touch,1.0,Justin Beiber
1979,"2022-03-12",first_touch,1.0,Justin Beiber
1980,"2021-10-13",first_touch,3.0,Joe Biden
1980,"2022-03-26",deal,3.0,Joe Biden
1981,"2021-09-13",first_touch,2.0,Kylie Jenner
1982,"2022-02-09",first_touch,1.0,Justin Beiber
1983,"2021-09-09",first_touch,3.0,Joe Biden
1984,"2021-08-13",first_touch,3.0,Joe Biden
1984,"2022-05-18",deal,1.0,Justin Beiber
1985,"2022-02-14",first_touch,1.0,Justin Beiber
1986,"2022-05-28",first_touch,1.0,Justin Beiber
1987,"2021-07-17",first_touch,3.0,Joe Biden
1988,"2022-02-08",first_touch,1.0,Justin Beiber
1989,"2022-04-15",first_touch,1.0,Justin Beiber
1990,"2022-01-26",first_touch,2.0,Kylie Jenner
1991,"2022-03-05",first_touch,1.0,Justin Beiber
1992,"2022-04-18",first_touch,2.0,Kylie Jenner
1993,"2022-05-19",first_touch,1.0,Justin Beiber
1994,"2021-06-15",first_touch,3.0,Joe Biden
1995,"2022-04-28",first_touch,1.0,Justin Beiber
1996,"2022-02-02",first_touch,1.0,Justin Beiber
1997,"2022-02-01",first_touch,2.0,Kylie Jenner
1998,"2022-01-01",first_touch,2.0,Kylie Jenner
1999,"2022-03-18",first_touch,3.0,Joe Biden
2000,"2022-02-09",first_touch,1.0,Justin Beiber
2001,"2022-01-19",first_touch,2.0,Kylie Jenner
2002,"2021-10-22",first_touch,3.0,Joe Biden
2003,"2022-02-12",first_touch,1.0,Justin Beiber
2004,"2022-05-05",first_touch,1.0,Justin Beiber
2005,"2021-06-25",first_touch,3.0,Joe Biden
2006,"2022-04-05",first_touch,3.0,Joe Biden
2007,"2021-10-05",first_touch,2.0,Kylie Jenner
2007,"2022-03-28",deal,2.0,Kylie Jenner
2008,"2021-06-30",first_touch,3.0,Joe Biden
2009,"2021-11-02",first_touch,2.0,Kylie Jenner
2010,"2022-02-10",first_touch,1.0,Justin Beiber
2011,"2021-07-24",first_touch,3.0,Joe Biden
2012,"2021-09-24",first_touch,3.0,Joe Biden
2013,"2022-03-02",first_touch,2.0,Kylie Jenner
2014,"2021-11-07",first_touch,2.0,Kylie Jenner
2015,"2022-01-30",first_touch,1.0,Justin Beiber
2016,"2022-03-09",first_touch,3.0,Joe Biden
2017,"2021-08-20",first_touch,3.0,Joe Biden
2018,"2021-10-21",first_touch,3.0,Joe Biden
2019,"2021-08-03",first_touch,3.0,Joe Biden
2020,"2022-04-01",first_touch,1.0,Justin Beiber
2021,"2022-04-10",first_touch,1.0,Justin Beiber
2022,"2022-01-20",first_touch,2.0,Kylie Jenner
2023,"2022-03-09",first_touch,1.0,Justin Beiber
2024,"2021-11-20",first_touch,2.0,Kylie Jenner
2025,"2022-04-06",first_touch,1.0,Justin Beiber
2026,"2022-05-01",first_touch,1.0,Justin Beiber
2027,"2022-03-31",first_touch,1.0,Justin Beiber
2028,"2021-08-18",first_touch,3.0,Joe Biden
2029,"2022-01-10",first_touch,1.0,Justin Beiber
2030,"2021-06-21",first_touch,3.0,Joe Biden
2031,"2022-01-17",first_touch,3.0,Joe Biden
2032,"2022-01-22",first_touch,1.0,Justin Beiber
2033,"2022-01-11",first_touch,3.0,Joe Biden
2034,"2021-10-22",first_touch,3.0,Joe Biden
2035,"2022-04-27",first_touch,1.0,Justin Beiber
2036,"2022-04-17",first_touch,3.0,Joe Biden
2037,"2022-02-23",first_touch,1.0,Justin Beiber
2038,"2022-01-23",first_touch,1.0,Justin Beiber
2039,"2022-01-22",first_touch,1.0,Justin Beiber
2040,"2022-03-03",first_touch,2.0,Kylie Jenner
2041,"2021-12-20",first_touch,3.0,Joe Biden
2042,"2022-01-29",first_touch,2.0,Kylie Jenner
2043,"2021-12-18",first_touch,3.0,Joe Biden
2044,"2021-06-18",first_touch,3.0,Joe Biden
2045,"2022-04-07",first_touch,3.0,Joe Biden
2046,"2022-05-05",first_touch,2.0,Kylie Jenner
2047,"2021-10-19",first_touch,3.0,Joe Biden
2048,"2021-11-18",first_touch,2.0,Kylie Jenner
2049,"2022-02-01",first_touch,1.0,Justin Beiber
2050,"2022-05-29",first_touch,1.0,Justin Beiber
2051,"2022-06-01",first_touch,2.0,Kylie Jenner
2052,"2021-12-18",first_touch,2.0,Kylie Jenner
2053,"2022-05-06",first_touch,2.0,Kylie Jenner
2054,"2022-01-18",first_touch,2.0,Kylie Jenner
2055,"2022-01-28",first_touch,1.0,Justin Beiber
2056,"2022-02-15",first_touch,3.0,Joe Biden
2057,"2021-11-21",first_touch,3.0,Joe Biden
2058,"2022-05-19",first_touch,3.0,Joe Biden
2058,"2022-06-02",deal,1.0,Justin Beiber
2059,"2021-11-11",first_touch,3.0,Joe Biden
2060,"2021-07-05",first_touch,3.0,Joe Biden
2061,"2021-07-28",first_touch,3.0,Joe Biden
2062,"2022-02-19",first_touch,1.0,Justin Beiber
2063,"2021-09-21",first_touch,2.0,Kylie Jenner
2064,"2021-10-16",first_touch,2.0,Kylie Jenner
2065,"2022-03-23",first_touch,1.0,Justin Beiber
2066,"2022-04-12",first_touch,1.0,Justin Beiber
2067,"2021-10-30",first_touch,3.0,Joe Biden
2068,"2022-04-17",first_touch,1.0,Justin Beiber
2069,"2022-01-19",first_touch,1.0,Justin Beiber
2070,"2021-10-16",first_touch,2.0,Kylie Jenner
2071,"2021-12-30",first_touch,3.0,Joe Biden
2072,"2022-02-04",first_touch,2.0,Kylie Jenner
2073,"2022-04-19",first_touch,2.0,Kylie Jenner
2074,"2022-03-14",first_touch,1.0,Justin Beiber
2075,"2022-04-01",first_touch,1.0,Justin Beiber
2076,"2021-09-09",first_touch,3.0,Joe Biden
2077,"2022-03-19",first_touch,2.0,Kylie Jenner
2078,"2021-06-16",first_touch,3.0,Joe Biden
2079,"2021-09-12",first_touch,2.0,Kylie Jenner
2079,"2021-10-24",deal,3.0,Joe Biden
2080,"2022-04-15",first_touch,2.0,Kylie Jenner
2081,"2022-01-31",first_touch,2.0,Kylie Jenner
2081,"2022-01-02",deal,2.0,Kylie Jenner
2082,"2022-01-08",first_touch,3.0,Joe Biden
2083,"2022-02-11",first_touch,1.0,Justin Beiber
2084,"2021-10-22",first_touch,2.0,Kylie Jenner
2085,"2022-02-12",first_touch,2.0,Kylie Jenner
2086,"2021-11-08",first_touch,3.0,Joe Biden
2087,"2021-10-24",first_touch,3.0,Joe Biden
2088,"2021-10-23",first_touch,2.0,Kylie Jenner
2089,"2021-10-07",first_touch,3.0,Joe Biden
2090,"2022-02-20",first_touch,2.0,Kylie Jenner
2091,"2022-02-14",first_touch,2.0,Kylie Jenner
2092,"2022-03-04",first_touch,3.0,Joe Biden
2093,"2021-07-19",first_touch,3.0,Joe Biden
2094,"2022-02-06",first_touch,1.0,Justin Beiber
2095,"2021-06-21",first_touch,3.0,Joe Biden
2096,"2022-03-29",first_touch,1.0,Justin Beiber
2097,"2022-01-03",first_touch,2.0,Kylie Jenner
2098,"2021-10-13",first_touch,2.0,Kylie Jenner
2099,"2021-09-14",first_touch,3.0,Joe Biden
2100,"2022-03-07",first_touch,3.0,Joe Biden
2101,"2022-04-14",first_touch,1.0,Justin Beiber
2102,"2022-02-28",first_touch,3.0,Joe Biden
2103,"2022-04-25",first_touch,1.0,Justin Beiber
2104,"2021-12-11",first_touch,3.0,Joe Biden
2105,"2021-10-05",first_touch,3.0,Joe Biden
2106,"2021-11-10",first_touch,3.0,Joe Biden
2107,"2022-05-19",first_touch,1.0,Justin Beiber
2108,"2022-05-23",first_touch,1.0,Justin Beiber
2109,"2021-05-28",first_touch,3.0,Joe Biden
2110,"2022-03-11",first_touch,1.0,Justin Beiber
2111,"2022-01-31",first_touch,1.0,Justin Beiber
2112,"2022-02-11",first_touch,1.0,Justin Beiber
2113,"2022-03-16",first_touch,1.0,Justin Beiber
2114,"2022-06-01",first_touch,1.0,Justin Beiber
2115,"2022-03-02",first_touch,1.0,Justin Beiber
2116,"2022-05-11",first_touch,3.0,Joe Biden
2117,"2021-09-07",first_touch,3.0,Joe Biden
2118,"2022-04-09",first_touch,1.0,Justin Beiber
2119,"2022-05-15",first_touch,2.0,Kylie Jenner
2120,"2022-02-16",first_touch,3.0,Joe Biden
2121,"2021-07-22",first_touch,3.0,Joe Biden
2122,"2022-03-27",first_touch,1.0,Justin Beiber
2123,"2021-10-11",first_touch,3.0,Joe Biden
2124,"2021-10-30",first_touch,2.0,Kylie Jenner
2125,"2022-05-24",first_touch,2.0,Kylie Jenner
2126,"2022-01-19",first_touch,1.0,Justin Beiber
2127,"2021-10-16",first_touch,3.0,Joe Biden
2128,"2022-02-20",first_touch,3.0,Joe Biden
2129,"2022-03-23",first_touch,2.0,Kylie Jenner
2130,"2022-01-24",first_touch,1.0,Justin Beiber
2131,"2022-05-18",first_touch,2.0,Kylie Jenner
2131,"2022-01-30",deal,3.0,Joe Biden
2132,"2022-03-10",first_touch,1.0,Justin Beiber
2133,"2021-10-11",first_touch,2.0,Kylie Jenner
2134,"2022-05-20",first_touch,3.0,Joe Biden
2135,"2022-05-03",first_touch,1.0,Justin Beiber
2136,"2021-09-30",first_touch,3.0,Joe Biden
2137,"2022-03-05",first_touch,3.0,Joe Biden
2138,"2022-03-28",first_touch,2.0,Kylie Jenner
2139,"2022-02-16",first_touch,2.0,Kylie Jenner
2140,"2022-02-23",first_touch,1.0,Justin Beiber
2141,"2022-02-08",first_touch,1.0,Justin Beiber
2142,"2022-01-31",first_touch,2.0,Kylie Jenner
2143,"2022-02-27",first_touch,3.0,Joe Biden
2144,"2022-05-26",first_touch,1.0,Justin Beiber
2145,"2021-10-26",first_touch,2.0,Kylie Jenner
2146,"2022-04-07",first_touch,2.0,Kylie Jenner
2147,"2021-12-08",first_touch,2.0,Kylie Jenner
2148,"2022-03-16",first_touch,1.0,Justin Beiber
2149,"2022-04-24",first_touch,1.0,Justin Beiber
2150,"2022-03-27",first_touch,3.0,Joe Biden
2151,"2021-10-08",first_touch,2.0,Kylie Jenner
2152,"2021-09-15",first_touch,3.0,Joe Biden
2153,"2022-03-16",first_touch,1.0,Justin Beiber
2154,"2022-05-15",first_touch,3.0,Joe Biden
2155,"2022-02-03",first_touch,3.0,Joe Biden
2156,"2022-05-06",first_touch,1.0,Justin Beiber
2157,"2022-03-02",first_touch,1.0,Justin Beiber
2158,"2021-11-17",first_touch,2.0,Kylie Jenner
2159,"2021-12-21",first_touch,3.0,Joe Biden
2160,"2022-04-09",first_touch,3.0,Joe Biden
2161,"2022-01-05",first_touch,2.0,Kylie Jenner
2162,"2021-06-01",first_touch,3.0,Joe Biden
2163,"2022-04-17",first_touch,1.0,Justin Beiber
2164,"2022-03-13",first_touch,1.0,Justin Beiber
2165,"2021-11-15",first_touch,3.0,Joe Biden
2165,"2022-04-25",deal,1.0,Justin Beiber
2166,"2022-03-06",first_touch,1.0,Justin Beiber
2167,"2021-10-12",first_touch,2.0,Kylie Jenner
2167,"2022-03-24",deal,2.0,Kylie Jenner
2168,"2021-11-19",first_touch,3.0,Joe Biden
2169,"2021-11-08",first_touch,3.0,Joe Biden
2170,"2022-01-18",first_touch,3.0,Joe Biden
2171,"2021-12-03",first_touch,3.0,Joe Biden
2172,"2021-05-30",first_touch,3.0,Joe Biden
2173,"2021-11-05",first_touch,2.0,Kylie Jenner
2174,"2021-10-29",first_touch,2.0,Kylie Jenner
2175,"2022-05-31",first_touch,1.0,Justin Beiber
2176,"2022-04-12",first_touch,3.0,Joe Biden
2176,"2022-06-01",deal,2.0,Kylie Jenner
2177,"2022-02-10",first_touch,1.0,Justin Beiber
2178,"2022-02-16",first_touch,1.0,Justin Beiber
2179,"2022-05-07",first_touch,2.0,Kylie Jenner
2180,"2021-09-24",first_touch,3.0,Joe Biden
2181,"2022-02-19",first_touch,2.0,Kylie Jenner
2182,"2021-10-14",first_touch,2.0,Kylie Jenner
2182,"2021-09-03",deal,3.0,Joe Biden
2183,"2021-12-29",first_touch,2.0,Kylie Jenner
2184,"2022-03-03",first_touch,3.0,Joe Biden
2185,"2022-01-19",first_touch,2.0,Kylie Jenner
2186,"2022-01-16",first_touch,1.0,Justin Beiber
2187,"2021-11-16",first_touch,2.0,Kylie Jenner
2188,"2022-02-17",first_touch,1.0,Justin Beiber
2189,"2022-01-13",first_touch,2.0,Kylie Jenner
2190,"2022-03-30",first_touch,2.0,Kylie Jenner
2191,"2022-02-10",first_touch,2.0,Kylie Jenner
2192,"2022-04-17",first_touch,2.0,Kylie Jenner
2193,"2022-05-02",first_touch,2.0,Kylie Jenner
2194,"2021-07-06",first_touch,3.0,Joe Biden
2195,"2021-09-06",first_touch,3.0,Joe Biden
2196,"2022-03-23",first_touch,1.0,Justin Beiber
2197,"2021-11-12",first_touch,3.0,Joe Biden
2198,"2022-03-15",first_touch,1.0,Justin Beiber
2199,"2022-05-23",first_touch,1.0,Justin Beiber
2199,"2022-02-02",deal,2.0,Kylie Jenner
2200,"2021-11-11",first_touch,2.0,Kylie Jenner
2201,"2021-11-14",first_touch,3.0,Joe Biden
2202,"2021-12-30",first_touch,3.0,Joe Biden
2203,"2021-06-27",first_touch,3.0,Joe Biden
2204,"2021-09-13",first_touch,2.0,Kylie Jenner
2204,"2022-05-27",deal,1.0,Justin Beiber
2205,"2021-06-25",first_touch,3.0,Joe Biden
2206,"2022-02-03",first_touch,2.0,Kylie Jenner
2207,"2022-01-26",first_touch,3.0,Joe Biden
2208,"2021-05-28",first_touch,3.0,Joe Biden
2209,"2021-12-03",first_touch,3.0,Joe Biden
2210,"2022-02-06",first_touch,2.0,Kylie Jenner
2211,"2022-01-15",first_touch,1.0,Justin Beiber
2212,"2021-12-28",first_touch,2.0,Kylie Jenner
2213,"2022-02-10",first_touch,1.0,Justin Beiber
2213,"2022-05-27",deal,2.0,Kylie Jenner
2214,"2022-05-21",first_touch,2.0,Kylie Jenner
2215,"2021-11-27",first_touch,3.0,Joe Biden
2216,"2022-04-28",first_touch,2.0,Kylie Jenner
2217,"2021-11-11",first_touch,3.0,Joe Biden
2217,"2022-05-17",deal,2.0,Kylie Jenner
2218,"2022-05-05",first_touch,2.0,Kylie Jenner
2219,"2021-08-15",first_touch,3.0,Joe Biden
2220,"2022-04-22",first_touch,1.0,Justin Beiber
2221,"2022-05-12",first_touch,2.0,Kylie Jenner
2222,"2021-11-01",first_touch,2.0,Kylie Jenner
2223,"2021-09-23",first_touch,3.0,Joe Biden
2223,"2022-05-09",deal,2.0,Kylie Jenner
2224,"2021-09-18",first_touch,2.0,Kylie Jenner
2225,"2021-07-16",first_touch,3.0,Joe Biden
2226,"2022-04-10",first_touch,1.0,Justin Beiber
2227,"2022-05-13",first_touch,3.0,Joe Biden
2228,"2021-11-09",first_touch,2.0,Kylie Jenner
2229,"2021-10-12",first_touch,3.0,Joe Biden
2230,"2022-05-09",first_touch,1.0,Justin Beiber
2231,"2022-04-03",first_touch,2.0,Kylie Jenner
2232,"2022-05-28",first_touch,3.0,Joe Biden
2233,"2022-03-17",first_touch,1.0,Justin Beiber
2234,"2022-05-11",first_touch,1.0,Justin Beiber
2235,"2021-07-20",first_touch,3.0,Joe Biden
2236,"2022-05-23",first_touch,3.0,Joe Biden
2237,"2022-01-20",first_touch,3.0,Joe Biden
2237,"2022-02-18",deal,2.0,Kylie Jenner
2238,"2022-03-13",first_touch,1.0,Justin Beiber
2239,"2022-03-29",first_touch,1.0,Justin Beiber
2239,"2022-03-04",deal,2.0,Kylie Jenner
2240,"2022-01-04",first_touch,2.0,Kylie Jenner
2241,"2022-05-30",first_touch,1.0,Justin Beiber
2242,"2022-05-29",first_touch,3.0,Joe Biden
2243,"2022-02-09",first_touch,2.0,Kylie Jenner
2244,"2022-02-27",first_touch,1.0,Justin Beiber
2245,"2022-04-10",first_touch,1.0,Justin Beiber
2246,"2022-03-31",first_touch,1.0,Justin Beiber
2247,"2022-01-20",first_touch,3.0,Joe Biden
2248,"2021-12-19",first_touch,3.0,Joe Biden
2249,"2022-03-16",first_touch,3.0,Joe Biden
2250,"2022-03-26",first_touch,3.0,Joe Biden
2251,"2021-12-06",first_touch,2.0,Kylie Jenner
2252,"2022-02-21",first_touch,1.0,Justin Beiber
2253,"2022-02-20",first_touch,3.0,Joe Biden
2254,"2021-12-08",first_touch,2.0,Kylie Jenner
2255,"2022-02-04",first_touch,1.0,Justin Beiber
2256,"2021-11-19",first_touch,2.0,Kylie Jenner
2257,"2022-01-17",first_touch,1.0,Justin Beiber
2258,"2022-05-25",first_touch,3.0,Joe Biden
2259,"2021-08-09",first_touch,3.0,Joe Biden
2260,"2022-04-21",first_touch,2.0,Kylie Jenner
2261,"2022-05-06",first_touch,3.0,Joe Biden
2262,"2022-04-09",first_touch,3.0,Joe Biden
2263,"2022-02-12",first_touch,3.0,Joe Biden
2264,"2022-02-18",first_touch,2.0,Kylie Jenner
2265,"2022-05-05",first_touch,1.0,Justin Beiber
2266,"2021-10-14",first_touch,3.0,Joe Biden
2267,"2022-02-13",first_touch,1.0,Justin Beiber
2268,"2021-10-14",first_touch,2.0,Kylie Jenner
2269,"2022-04-05",first_touch,2.0,Kylie Jenner
2270,"2022-06-01",first_touch,1.0,Justin Beiber
2270,"2022-06-01",deal,3.0,Joe Biden
2271,"2022-01-17",first_touch,2.0,Kylie Jenner
2272,"2022-05-24",first_touch,3.0,Joe Biden
2273,"2022-01-08",first_touch,2.0,Kylie Jenner
2274,"2021-12-16",first_touch,3.0,Joe Biden
2275,"2021-10-30",first_touch,3.0,Joe Biden
2276,"2021-12-20",first_touch,2.0,Kylie Jenner
2277,"2022-03-22",first_touch,2.0,Kylie Jenner
2278,"2021-12-07",first_touch,3.0,Joe Biden
2279,"2022-01-19",first_touch,1.0,Justin Beiber
2280,"2022-04-29",first_touch,3.0,Joe Biden
2281,"2022-01-05",first_touch,2.0,Kylie Jenner
2282,"2021-06-27",first_touch,3.0,Joe Biden
2283,"2021-09-16",first_touch,3.0,Joe Biden
2284,"2022-02-16",first_touch,3.0,Joe Biden
2285,"2022-04-11",first_touch,2.0,Kylie Jenner
2286,"2022-03-21",first_touch,3.0,Joe Biden
2287,"2022-02-08",first_touch,1.0,Justin Beiber
2288,"2021-11-01",first_touch,3.0,Joe Biden
2289,"2022-02-18",first_touch,3.0,Joe Biden
2290,"2022-01-22",first_touch,1.0,Justin Beiber
2291,"2021-12-16",first_touch,3.0,Joe Biden
2292,"2022-02-12",first_touch,2.0,Kylie Jenner
2293,"2022-05-13",first_touch,3.0,Joe Biden
2294,"2022-04-21",first_touch,2.0,Kylie Jenner
2295,"2022-05-15",first_touch,3.0,Joe Biden
2296,"2022-03-20",first_touch,1.0,Justin Beiber
2297,"2022-03-15",first_touch,3.0,Joe Biden
2298,"2022-03-15",first_touch,2.0,Kylie Jenner
2298,"2022-04-22",deal,1.0,Justin Beiber
2299,"2022-05-14",first_touch,2.0,Kylie Jenner
2300,"2022-03-12",first_touch,2.0,Kylie Jenner
2301,"2022-02-07",first_touch,2.0,Kylie Jenner
2302,"2021-06-15",first_touch,3.0,Joe Biden
2303,"2021-06-27",first_touch,3.0,Joe Biden
2304,"2022-03-07",first_touch,1.0,Justin Beiber
2305,"2022-03-27",first_touch,2.0,Kylie Jenner
2306,"2022-01-26",first_touch,1.0,Justin Beiber
2307,"2022-05-06",first_touch,1.0,Justin Beiber
2308,"2022-04-24",first_touch,1.0,Justin Beiber
2309,"2021-10-25",first_touch,2.0,Kylie Jenner
2310,"2022-02-28",first_touch,2.0,Kylie Jenner
2311,"2022-05-30",first_touch,1.0,Justin Beiber
2312,"2022-02-12",first_touch,1.0,Justin Beiber
2313,"2022-01-06",first_touch,3.0,Joe Biden
2314,"2021-09-20",first_touch,2.0,Kylie Jenner
2315,"2022-01-14",first_touch,2.0,Kylie Jenner
2316,"2021-10-02",first_touch,3.0,Joe Biden
2317,"2022-02-06",first_touch,1.0,Justin Beiber
2318,"2022-01-10",first_touch,1.0,Justin Beiber
2319,"2021-12-05",first_touch,2.0,Kylie Jenner
2320,"2022-02-25",first_touch,1.0,Justin Beiber
2321,"2021-06-24",first_touch,3.0,Joe Biden
2322,"2022-01-15",first_touch,1.0,Justin Beiber
2323,"2022-02-23",first_touch,2.0,Kylie Jenner
2324,"2021-10-27",first_touch,3.0,Joe Biden
2325,"2022-01-06",first_touch,3.0,Joe Biden
2326,"2022-01-27",first_touch,2.0,Kylie Jenner
2327,"2022-03-29",first_touch,2.0,Kylie Jenner
2328,"2022-03-22",first_touch,2.0,Kylie Jenner
2329,"2022-01-14",first_touch,1.0,Justin Beiber
2330,"2022-03-04",first_touch,3.0,Joe Biden
2331,"2022-01-25",first_touch,1.0,Justin Beiber
2332,"2022-04-16",first_touch,2.0,Kylie Jenner
2333,"2022-02-20",first_touch,2.0,Kylie Jenner
2334,"2021-10-02",first_touch,2.0,Kylie Jenner
2334,"2022-03-30",deal,3.0,Joe Biden
2335,"2021-10-07",first_touch,3.0,Joe Biden
2336,"2022-05-06",first_touch,3.0,Joe Biden
2337,"2022-05-31",first_touch,1.0,Justin Beiber
2338,"2022-01-13",first_touch,3.0,Joe Biden
2339,"2021-12-31",first_touch,2.0,Kylie Jenner
2340,"2021-11-11",first_touch,2.0,Kylie Jenner
2341,"2022-03-12",first_touch,3.0,Joe Biden
2342,"2021-06-25",first_touch,3.0,Joe Biden
2343,"2021-08-22",first_touch,3.0,Joe Biden
2344,"2021-10-03",first_touch,2.0,Kylie Jenner
2345,"2021-11-04",first_touch,2.0,Kylie Jenner
2345,"2021-10-08",deal,3.0,Joe Biden
2346,"2022-05-24",first_touch,1.0,Justin Beiber
2347,"2022-03-27",first_touch,2.0,Kylie Jenner
2347,"2021-10-30",deal,3.0,Joe Biden
2348,"2022-04-24",first_touch,1.0,Justin Beiber
2349,"2022-01-21",first_touch,3.0,Joe Biden
2350,"2021-11-25",first_touch,2.0,Kylie Jenner
2351,"2022-01-11",first_touch,1.0,Justin Beiber
2352,"2022-05-03",first_touch,1.0,Justin Beiber
2353,"2022-03-27",first_touch,1.0,Justin Beiber
2354,"2022-03-11",first_touch,1.0,Justin Beiber
2355,"2022-04-19",first_touch,3.0,Joe Biden
2355,"2021-11-19",deal,3.0,Joe Biden
2356,"2022-02-01",first_touch,1.0,Justin Beiber
2357,"2022-01-10",first_touch,3.0,Joe Biden
2358,"2022-02-21",first_touch,3.0,Joe Biden
2358,"2022-05-29",deal,2.0,Kylie Jenner
2359,"2022-01-28",first_touch,3.0,Joe Biden
2360,"2021-08-11",first_touch,3.0,Joe Biden
2361,"2021-12-09",first_touch,2.0,Kylie Jenner
2362,"2022-04-12",first_touch,3.0,Joe Biden
2362,"2021-09-30",deal,3.0,Joe Biden
2363,"2022-01-19",first_touch,1.0,Justin Beiber
2364,"2021-09-17",first_touch,2.0,Kylie Jenner
2365,"2022-02-16",first_touch,1.0,Justin Beiber
2366,"2022-03-09",first_touch,3.0,Joe Biden
2367,"2021-05-22",first_touch,3.0,Joe Biden
2368,"2021-10-31",first_touch,3.0,Joe Biden
2368,"2021-12-20",deal,3.0,Joe Biden
2369,"2021-12-12",first_touch,3.0,Joe Biden
2370,"2022-01-21",first_touch,3.0,Joe Biden
2371,"2021-11-29",first_touch,2.0,Kylie Jenner
2372,"2022-04-01",first_touch,1.0,Justin Beiber
2373,"2022-05-29",first_touch,3.0,Joe Biden
2374,"2021-11-16",first_touch,2.0,Kylie Jenner
2375,"2022-05-02",first_touch,2.0,Kylie Jenner
2376,"2022-02-21",first_touch,1.0,Justin Beiber
2377,"2021-09-28",first_touch,2.0,Kylie Jenner
2378,"2021-10-15",first_touch,2.0,Kylie Jenner
2379,"2022-05-27",first_touch,1.0,Justin Beiber
2379,"2022-05-18",deal,2.0,Kylie Jenner
2380,"2021-08-17",first_touch,3.0,Joe Biden
2381,"2022-05-25",first_touch,3.0,Joe Biden
2382,"2022-03-05",first_touch,2.0,Kylie Jenner
2383,"2021-11-14",first_touch,2.0,Kylie Jenner
2384,"2021-09-26",first_touch,2.0,Kylie Jenner
2385,"2022-05-13",first_touch,1.0,Justin Beiber
2386,"2021-06-07",first_touch,3.0,Joe Biden
2386,"2021-08-30",deal,3.0,Joe Biden
2387,"2022-01-17",first_touch,1.0,Justin Beiber
2388,"2022-04-14",first_touch,1.0,Justin Beiber
2389,"2022-02-09",first_touch,1.0,Justin Beiber
2390,"2021-07-02",first_touch,3.0,Joe Biden
2390,"2021-10-13",deal,3.0,Joe Biden
2391,"2022-05-12",first_touch,2.0,Kylie Jenner
2392,"2022-05-20",first_touch,1.0,Justin Beiber
2393,"2021-12-30",first_touch,3.0,Joe Biden
2393,"2022-03-22",deal,3.0,Joe Biden
